지점,지점명,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
113,인천공항,2026-01-10 02:00,200,20,,8000,10,8,7,8,,,6,4,,,3500,6500,,,7.7,3.1,1009.6,1008.7,0
113,인천공항,2026-01-10 03:00,210,21,,6000,10,8,7,8,,,6,4,,,3000,6500,,,7.8,4,1009.1,1008.3,
113,인천공항,2026-01-10 04:00,230,19,,6000,10,8,5,8,,,6,4,,,3000,12000,,,8,3.3,1008.2,1007.4,
113,인천공항,2026-01-10 05:00,240,16,,6000,10,8,5,8,,,6,4,,,3000,12000,,,7.4,3.4,1007.6,1006.8,
113,인천공항,2026-01-10 06:00,240,12,,8000,5,8,5,8,,,6,4,,,4500,9000,,,7.5,1.6,1006.8,1006,
113,인천공항,2026-01-10 07:00,260,20,,8000,5,6,5,6,,,6,4,,,4500,8500,,,6.2,.5,1007.6,1006.8,
113,인천공항,2026-01-10 08:00,260,19,,6000,5,2,2,,,,6,,,,3500,,,,4.9,-.4,1008.3,1007.5,
113,인천공항,2026-01-10 09:00,260,21,,8000,5,2,2,,,,6,,,,3500,,,,5.3,-1.6,1009.1,1008.2,
113,인천공항,2026-01-10 10:00,270,25,,10000,,1,1,,,,6,,,,4000,,,,5.7,-3.1,1010.2,1009.3,
113,인천공항,2026-01-10 11:00,270,25,35,7000,5,3,3,,,,6,,,,3000,,,,5.2,-2.6,1011.3,1010.4,
113,인천공항,2026-01-10 12:00,270,26,37,9000,5,3,3,,,,6,,,,3000,,,,4,-3.9,1011.6,1010.7,0
113,인천공항,2026-01-10 13:00,270,31,43,10000,,2,2,,,,6,,,,3500,,,,4,-7,1011.4,1010.6,
113,인천공항,2026-01-10 14:00,270,32,44,10000,,1,1,,,,6,,,,3500,,,,3.3,-7.8,1011.5,1010.6,
113,인천공항,2026-01-10 15:00,280,28,38,10000,,4,4,,,,6,,,,4000,,,,1.4,-6.3,1012.2,1011.3,
113,인천공항,2026-01-10 16:00,280,25,41,10000,70,5,5,,,,6,,,,3000,,,,0,-6.3,1013,1012.1,0
113,인천공항,2026-01-10 17:00,280,26,36,10000,70,4,4,,,,6,,,,2000,,,,-.7,-5.6,1013.6,1012.7,0
113,인천공항,2026-01-10 18:00,290,24,,10000,22,4,4,,,,6,,,,2500,,,,-1.2,-7,1015,1014.1,0
113,인천공항,2026-01-10 19:00,310,22,,10000,70,7,7,,,,6,,,,2500,,,,-2.1,-8.4,1016.3,1015.5,0
113,인천공항,2026-01-10 20:00,300,23,37,10000,22,6,6,,,,6,,,,3000,,,,-2.7,-10.9,1017.6,1016.7,0
113,인천공항,2026-01-10 21:00,300,21,,10000,,6,6,,,,6,,,,3500,,,,-3,-10.9,1018.5,1017.6,
113,인천공항,2026-01-10 22:00,300,18,,10000,,5,5,,,,6,,,,3000,,,,-3.5,-11.3,1019.4,1018.5,
113,인천공항,2026-01-10 23:00,310,17,,10000,,0,,,,,,,,,,,,,-3.8,-12,1020.1,1019.2,
113,인천공항,2026-01-11 00:00,310,19,,10000,,0,,,,,,,,,,,,,-4.3,-12.4,1021,1020.1,
113,인천공항,2026-01-11 01:00,310,20,,10000,,0,,,,,,,,,,,,,-4.8,-13.9,1021.7,1020.8,
113,인천공항,2026-01-11 02:00,310,18,,10000,,0,,,,,,,,,,,,,-5.2,-14.6,1022.5,1021.6,
113,인천공항,2026-01-11 03:00,310,20,,10000,,0,,,,,,,,,,,,,-5.7,-16.6,1022.8,1021.9,
113,인천공항,2026-01-11 04:00,340,16,,10000,,0,,,,,,,,,,,,,-6.1,-18.3,1022.8,1021.9,
113,인천공항,2026-01-11 05:00,330,13,,10000,,0,,,,,,,,,,,,,-7,-19.4,1023.2,1022.3,
113,인천공항,2026-01-11 06:00,310,14,,10000,,0,,,,,,,,,,,,,-6.9,-18.5,1023.7,1022.8,
113,인천공항,2026-01-11 07:00,310,14,,10000,,0,,,,,,,,,,,,,-7,-17,1024.5,1023.6,
113,인천공항,2026-01-11 08:00,320,14,,10000,,1,1,,,,3,,,,11000,,,,-6.9,-18.9,1025,1024.1,
113,인천공항,2026-01-11 09:00,330,16,,10000,,0,,,,,,,,,,,,,-5.9,-16.9,1025.5,1024.6,
113,인천공항,2026-01-11 10:00,340,17,,10000,,0,,,,,,,,,,,,,-5.9,-19.1,1026.2,1025.3,
113,인천공항,2026-01-11 11:00,360,16,,10000,,0,,,,,,,,,,,,,-5.4,-19.5,1026.4,1025.5,
113,인천공항,2026-01-11 12:00,340,13,,10000,,0,,,,,,,,,,,,,-4.3,-18.9,1026.2,1025.3,
113,인천공항,2026-01-11 13:00,320,16,,10000,,0,,,,,,,,,,,,,-4.1,-18.8,1025.9,1025,
113,인천공항,2026-01-11 14:00,320,16,,10000,,0,,,,,,,,,,,,,-4,-17.6,1025.8,1024.9,
113,인천공항,2026-01-11 15:00,310,13,,10000,,0,,,,,,,,,,,,,-4.2,-16.6,1026.2,1025.3,
113,인천공항,2026-01-11 16:00,300,13,,10000,,0,,,,,,,,,,,,,-4.3,-15.7,1026.2,1025.3,
113,인천공항,2026-01-11 17:00,300,17,,10000,,0,,,,,,,,,,,,,-4.8,-15.9,1026.6,1025.7,
113,인천공항,2026-01-11 18:00,310,17,,10000,,0,,,,,,,,,,,,,-5.2,-16.1,1027,1026.1,
113,인천공항,2026-01-11 19:00,320,13,,10000,,0,,,,,,,,,,,,,-6,-17.2,1027.1,1026.2,
113,인천공항,2026-01-11 20:00,320,10,,10000,,0,,,,,,,,,,,,,-6.6,-17.1,1027.3,1026.4,
113,인천공항,2026-01-11 21:00,360,9,,10000,,0,,,,,,,,,,,,,-6.8,-17.8,1027.3,1026.4,
113,인천공항,2026-01-11 22:00,360,6,,10000,,0,,,,,,,,,,,,,-7.8,-16.8,1027,1026.1,
113,인천공항,2026-01-11 23:00,20,5,,10000,,0,,,,,,,,,,,,,-7.7,-16.2,1026.7,1025.8,
113,인천공항,2026-01-12 00:00,90,3,,10000,,0,,,,,,,,,,,,,-8.2,-16.3,1026.4,1025.5,
113,인천공항,2026-01-12 01:00,80,4,,10000,,0,,,,,,,,,,,,,-8.2,-16,1026.3,1025.4,
113,인천공항,2026-01-12 02:00,60,5,,10000,,0,,,,,,,,,,,,,-8.5,-15.5,1025.7,1024.8,
113,인천공항,2026-01-12 03:00,60,5,,10000,,0,,,,,,,,,,,,,-8.7,-15.8,1025.9,1025,
113,인천공항,2026-01-12 04:00,70,4,,10000,,0,,,,,,,,,,,,,-8.7,-16.1,1025.3,1024.4,
113,인천공항,2026-01-12 05:00,60,5,,10000,,2,2,,,,6,,,,4000,,,,-8.8,-15.4,1024.6,1023.7,
113,인천공항,2026-01-12 06:00,100,6,,10000,,5,5,,,,6,,,,4000,,,,-7.3,-15.7,1024,1023.1,
113,인천공항,2026-01-12 07:00,130,9,,10000,,4,4,,,,6,,,,3000,,,,-6.6,-14.7,1023.2,1022.3,
113,인천공항,2026-01-12 08:00,130,10,,10000,,5,5,,,,6,,,,2500,,,,-5.7,-13,1023,1022.2,
113,인천공항,2026-01-12 09:00,130,11,,10000,70,6,6,,,,6,,,,2000,,,,-4.8,-10.1,1022.6,1021.7,0
113,인천공항,2026-01-12 10:00,130,11,,10000,70,6,4,6,,,7,6,,,1400,4000,,,-3.6,-8.6,1022,1021.1,0
113,인천공항,2026-01-12 11:00,140,10,,10000,70,7,1,7,,,7,6,,,1200,4000,,,-2.7,-7.2,1021.3,1020.4,0
113,인천공항,2026-01-12 12:00,150,10,,4000,71,8,4,8,,,7,6,,,1400,3000,,,-1.9,-4.2,1019.9,1019.1,0
113,인천공항,2026-01-12 13:00,150,11,,1500,71,8,4,8,,,7,6,,,700,2500,,,-1.1,-1.9,1018.3,1017.4,.1
113,인천공항,2026-01-12 14:00,170,16,,8000,68,7,4,7,,,7,6,,,700,4000,,,.2,-.4,1016.7,1015.9,.2
113,인천공항,2026-01-12 15:00,150,10,,8000,60,8,4,8,,,7,6,,,800,2500,,,.1,-1,1015.7,1014.8,0
113,인천공항,2026-01-12 16:00,150,10,,6000,61,8,4,8,,,7,6,,,1200,3000,,,.2,-.9,1014.6,1013.7,.1
113,인천공항,2026-01-12 17:00,160,9,,8000,60,8,4,6,8,,7,6,4,,1200,3500,7000,,.8,-.7,1014,1013.1,0
113,인천공항,2026-01-12 18:00,160,12,,10000,21,7,1,7,,,7,6,,,1300,5000,,,1.1,-.8,1013.3,1012.4,0
113,인천공항,2026-01-12 19:00,150,9,,10000,60,8,8,,,,6,,,,3000,,,,1.2,-.6,1012.8,1011.9,0
113,인천공항,2026-01-12 20:00,150,10,,8000,68,8,2,5,8,,7,6,4,,1400,3000,7000,,1.2,-.2,1011.7,1010.8,0
113,인천공항,2026-01-12 21:00,150,10,,3500,70,8,4,6,8,,7,6,4,,1500,3000,7000,,.7,-.2,1010.7,1009.8,.6
113,인천공항,2026-01-12 22:00,150,7,,9000,10,8,2,4,8,,7,6,4,,1300,3000,7000,,1.5,.3,1010.2,1009.3,1.2
113,인천공항,2026-01-12 23:00,220,2,,8000,60,8,3,5,8,,7,6,4,,1000,2500,7000,,3.3,1.8,1010.2,1009.4,0
113,인천공항,2026-01-13 00:00,270,10,,10000,21,7,7,,,,6,,,,3500,,,,3.1,1.7,1010.7,1009.8,0
113,인천공항,2026-01-13 01:00,280,11,,10000,,3,3,,,,6,,,,4000,,,,2.1,.4,1011,1010.2,
113,인천공항,2026-01-13 02:00,310,12,,10000,,4,4,,,,6,,,,4500,,,,1.3,-.8,1012.1,1011.2,
113,인천공항,2026-01-13 03:00,330,14,,9000,10,1,1,,,,6,,,,4500,,,,.1,-2.3,1012.9,1012,
113,인천공항,2026-01-13 04:00,310,8,,7000,10,0,,,,,,,,,,,,,-1,-2.9,1013.4,1012.5,
113,인천공항,2026-01-13 05:00,310,10,,8000,10,0,,,,,,,,,,,,,-1.6,-4.8,1014.1,1013.2,
113,인천공항,2026-01-13 06:00,310,10,,10000,,0,,,,,,,,,,,,,-1.9,-7.4,1015.2,1014.3,
113,인천공항,2026-01-13 07:00,320,12,,10000,,0,,,,,,,,,,,,,-2.1,-7.5,1016.6,1015.7,
113,인천공항,2026-01-13 08:00,320,15,,10000,,0,,,,,,,,,,,,,-2.8,-9,1017.9,1017,
113,인천공항,2026-01-13 09:00,310,17,,10000,,0,,,,,,,,,,,,,-2.8,-11.2,1019.3,1018.4,
113,인천공항,2026-01-13 10:00,320,15,,10000,,0,,,,,,,,,,,,,-2.4,-12.5,1020.5,1019.6,
113,인천공항,2026-01-13 11:00,320,15,,10000,,0,,,,,,,,,,,,,-2.4,-11.3,1021.1,1020.2,
113,인천공항,2026-01-13 12:00,310,16,,10000,,0,,,,,,,,,,,,,-2.2,-13.1,1021.3,1020.4,
113,인천공항,2026-01-13 13:00,300,20,,10000,,0,,,,,,,,,,,,,-2.2,-14,1020.9,1020,
113,인천공항,2026-01-13 14:00,310,16,,10000,,0,,,,,,,,,,,,,-2.1,-14.1,1020.9,1020,
113,인천공항,2026-01-13 15:00,310,18,,10000,,0,,,,,,,,,,,,,-2.3,-15.3,1021.1,1020.2,
113,인천공항,2026-01-13 16:00,310,14,,10000,,0,,,,,,,,,,,,,-2.7,-14.4,1021.2,1020.3,
113,인천공항,2026-01-13 17:00,300,10,,10000,,0,,,,,,,,,,,,,-3.6,-13.5,1021.5,1020.6,
113,인천공항,2026-01-13 18:00,310,13,,10000,,6,6,,,,0,,,,19000,,,,-4.3,-15.2,1022.2,1021.3,
113,인천공항,2026-01-13 19:00,310,14,,10000,,6,6,,,,0,,,,19000,,,,-4.9,-15.2,1022.6,1021.7,
113,인천공항,2026-01-13 20:00,310,12,,10000,,3,3,,,,0,,,,19000,,,,-5.1,-15.5,1023.2,1022.3,
113,인천공항,2026-01-13 21:00,310,13,,10000,,0,,,,,,,,,,,,,-5.5,-15.7,1024.1,1023.2,
113,인천공항,2026-01-13 22:00,320,13,,10000,,0,,,,,,,,,,,,,-5.8,-14.7,1024.3,1023.4,
113,인천공항,2026-01-13 23:00,340,8,,10000,,0,,,,,,,,,,,,,-5.9,-14,1024.5,1023.6,
113,인천공항,2026-01-14 00:00,10,4,,10000,,0,,,,,,,,,,,,,-6.5,-15.5,1024.7,1023.8,
113,인천공항,2026-01-14 01:00,40,4,,10000,,0,,,,,,,,,,,,,-7.2,-14.7,1024.2,1023.3,
113,인천공항,2026-01-14 02:00,70,3,,10000,,0,,,,,,,,,,,,,-7.1,-14.5,1024.6,1023.7,
113,인천공항,2026-01-14 03:00,70,2,,10000,,0,,,,,,,,,,,,,-8.3,-14.6,1025.2,1024.3,
113,인천공항,2026-01-14 04:00,160,2,,10000,,0,,,,,,,,,,,,,-7.6,-15.3,1025.1,1024.2,
113,인천공항,2026-01-14 05:00,90,3,,10000,,0,,,,,,,,,,,,,-8.8,-15.1,1024.9,1024,
113,인천공항,2026-01-14 06:00,80,2,,10000,,0,,,,,,,,,,,,,-9,-14.5,1025,1024.1,
113,인천공항,2026-01-14 07:00,70,5,,10000,,0,,,,,,,,,,,,,-7.2,-14.5,1025.2,1024.3,
113,인천공항,2026-01-14 08:00,80,4,,10000,,0,,,,,,,,,,,,,-6.7,-14.3,1025.7,1024.8,
113,인천공항,2026-01-14 09:00,90,5,,10000,,0,,,,,,,,,,,,,-5.5,-14.3,1025.7,1024.8,
113,인천공항,2026-01-14 10:00,100,7,,10000,,0,,,,,,,,,,,,,-4.1,-14.4,1025.8,1024.9,
113,인천공항,2026-01-14 11:00,120,8,,10000,,0,,,,,,,,,,,,,-3.2,-13.5,1025.8,1024.9,
113,인천공항,2026-01-14 12:00,120,6,,10000,,0,,,,,,,,,,,,,-1.8,-12.8,1025.6,1024.7,
113,인천공항,2026-01-14 13:00,120,6,,10000,,3,3,,,,6,,,,3000,,,,-.9,-12.9,1024.8,1023.9,
113,인천공항,2026-01-14 14:00,110,8,,10000,,7,7,,,,6,,,,3000,,,,-.3,-16.6,1023.9,1023,
113,인천공항,2026-01-14 15:00,110,14,,10000,,7,7,,,,6,,,,3000,,,,.1,-15.7,1021.8,1020.9,
113,인천공항,2026-01-14 16:00,140,8,,10000,,2,2,,,,6,,,,4000,,,,.7,-13.9,1021.6,1020.7,
113,인천공항,2026-01-14 17:00,120,9,,10000,,6,4,6,,,6,0,,,4500,17000,,,.9,-13.6,1020.8,1019.9,
113,인천공항,2026-01-14 18:00,110,7,,10000,,8,4,8,,,6,0,,,4500,17000,,,1,-13.1,1020.5,1019.7,
113,인천공항,2026-01-14 19:00,110,7,,10000,,8,6,8,,,6,0,,,2500,17000,,,1.3,-12.3,1020.1,1019.2,
113,인천공항,2026-01-14 20:00,100,7,,10000,,8,6,8,,,6,0,,,2000,17000,,,1.5,-12.3,1019.1,1018.2,
113,인천공항,2026-01-14 21:00,80,6,,10000,,8,7,8,,,6,4,,,2500,7000,,,1.9,-10.9,1018.9,1018,
113,인천공항,2026-01-14 22:00,80,6,,10000,,8,7,8,,,6,4,,,2500,7000,,,2,-9,1017.7,1016.8,
113,인천공항,2026-01-14 23:00,100,6,,10000,,8,6,8,,,6,4,,,2500,7000,,,2.3,-8.4,1016.7,1015.8,
113,인천공항,2026-01-15 00:00,50,7,,10000,,8,6,8,,,6,4,,,2500,7000,,,.1,-6.4,1016.5,1015.6,
113,인천공항,2026-01-15 01:00,40,6,,10000,,8,6,8,,,6,4,,,2500,7000,,,.2,-5.9,1015.6,1014.7,
113,인천공항,2026-01-15 02:00,50,6,,10000,,8,6,8,,,6,4,,,2000,8000,,,.4,-5.8,1014.8,1013.9,
113,인천공항,2026-01-15 03:00,70,3,,10000,,8,6,8,,,6,4,,,2000,8000,,,1.2,-5.2,1014.2,1013.3,
113,인천공항,2026-01-15 04:00,100,3,,10000,,7,4,7,,,7,4,,,1600,14000,,,2.4,-4.4,1013.4,1012.6,
113,인천공항,2026-01-15 05:00,120,2,,10000,,8,6,8,,,7,4,,,1500,14000,,,1.6,-4,1012.7,1011.8,
113,인천공항,2026-01-15 06:00,130,5,,10000,,8,4,5,8,,7,6,4,,1100,2500,15000,,4.3,-1,1012.6,1011.8,
113,인천공항,2026-01-15 07:00,90,2,,10000,,8,4,8,,,7,6,,,1500,3000,,,3.2,-.8,1012.8,1011.9,
113,인천공항,2026-01-15 08:00,120,5,,6000,10,7,4,7,,,7,6,,,1500,2500,,,5.3,3.3,1012.8,1012,
113,인천공항,2026-01-15 09:00,50,2,,4000,10,7,4,7,,,7,6,,,600,2500,,,4,1.8,1013.2,1012.4,
113,인천공항,2026-01-15 10:00,260,7,,3500,10,7,4,7,,,7,6,,,600,2500,,,7.5,5.9,1013.9,1013,
113,인천공항,2026-01-15 11:00,300,6,,2500,10,7,4,7,,,7,6,,,200,2500,,,6.3,5.3,1014.3,1013.5,
113,인천공항,2026-01-15 12:00,270,8,,4000,5,5,2,5,,,7,6,,,1200,2500,,,8.7,3.6,1014.1,1013.3,
113,인천공항,2026-01-15 13:00,280,9,,4000,5,3,3,,,,6,,,,2500,,,,8.6,3.6,1013.8,1012.9,
113,인천공항,2026-01-15 14:00,270,9,,4000,5,2,2,,,,6,,,,2500,,,,8.6,3.7,1013.6,1012.8,
113,인천공항,2026-01-15 15:00,270,11,,4000,5,2,2,,,,6,,,,2500,,,,6.9,3,1014.4,1013.6,
113,인천공항,2026-01-15 16:00,270,8,,3500,5,2,2,,,,6,,,,2500,,,,6,2.3,1015.1,1014.3,
113,인천공항,2026-01-15 17:00,270,10,,4000,10,1,1,,,,6,,,,2500,,,,4.5,2.2,1016,1015.1,
113,인천공항,2026-01-15 18:00,270,5,,4000,10,1,1,,,,6,,,,2500,,,,2.9,1.6,1016.9,1016,
113,인천공항,2026-01-15 19:00,330,3,,5000,10,0,,,,,,,,,,,,,2.3,1.4,1018,1017.1,
113,인천공항,2026-01-15 20:00,280,5,,5000,10,0,,,,,,,,,,,,,1.3,.2,1018.2,1017.3,
113,인천공항,2026-01-15 21:00,290,7,,5000,10,0,,,,,,,,,,,,,.8,-.4,1018.5,1017.6,
113,인천공항,2026-01-15 22:00,260,3,,5000,10,0,,,,,,,,,,,,,.9,-.4,1019.4,1018.5,
113,인천공항,2026-01-15 23:00,290,2,,4000,10,0,,,,,,,,,,,,,.3,-.4,1019.5,1018.6,
113,인천공항,2026-01-16 00:00,120,4,,4000,10,0,,,,,,,,,,,,,-.4,-1,1019,1018.1,
113,인천공항,2026-01-16 01:00,130,2,,3500,10,0,,,,,,,,,,,,,-.1,-.7,1019.3,1018.4,
113,인천공항,2026-01-16 02:00,10,2,,3000,10,0,,,,,,,,,,,,,-2.3,-2.8,1019.3,1018.5,
113,인천공항,2026-01-16 03:00,130,1,,2000,10,2,2,,,,7,,,,1500,,,,-2.9,-3.4,1019.7,1018.8,
113,인천공항,2026-01-16 04:00,110,1,,2000,41,2,2,,,,7,,,,1500,,,,-2.5,-3,1019.4,1018.5,
113,인천공항,2026-01-16 05:00,50,4,,2000,41,2,2,,,,7,,,,1500,,,,-2.2,-2.6,1019.4,1018.5,
113,인천공항,2026-01-16 06:00,70,3,,800,46,4,4,,,,7,,,,500,,,,-1.6,-1.9,1019.5,1018.6,
113,인천공항,2026-01-16 07:00,50,2,,400,47,8,9,,,,10,,,,200,,,,-1.3,-1.5,1019.8,1018.9,
113,인천공항,2026-01-16 08:00,110,3,,600,43,8,9,,,,10,,,,200,,,,.6,.4,1019.9,1019,
113,인천공항,2026-01-16 09:00,90,3,,1000,10,8,8,,,,7,,,,300,,,,1,.8,1020.9,1020,
113,인천공항,2026-01-16 10:00,120,5,,900,46,8,8,,,,7,,,,300,,,,1.1,.8,1021,1020.1,
113,인천공항,2026-01-16 11:00,110,6,,700,46,8,8,,,,7,,,,200,,,,.6,.3,1020.9,1020.1,
113,인천공항,2026-01-16 12:00,120,7,,900,44,8,8,,,,7,,,,200,,,,1.4,1,1020.4,1019.5,
113,인천공항,2026-01-16 13:00,130,6,,1000,10,8,8,,,,7,,,,300,,,,2.2,.8,1019.4,1018.5,
113,인천공항,2026-01-16 14:00,150,8,,900,42,5,5,,,,7,,,,200,,,,3.1,1,1017.7,1016.8,
113,인천공항,2026-01-16 15:00,170,5,,1500,10,1,1,,,,7,,,,300,,,,5.5,1.6,1017.6,1016.7,
113,인천공항,2026-01-16 16:00,320,11,,2000,10,3,3,,,,7,,,,1000,,,,2.5,.7,1018.6,1017.7,
113,인천공항,2026-01-16 17:00,320,12,,2000,10,2,2,,,,7,,,,600,,,,1.2,-.2,1018.9,1018,
113,인천공항,2026-01-16 18:00,300,2,,2000,10,1,1,,,,7,,,,600,,,,.6,-.3,1018.6,1017.7,
113,인천공항,2026-01-16 19:00,140,2,,2000,10,1,1,,,,6,,,,4500,,,,.2,-.6,1018.5,1017.6,
113,인천공항,2026-01-16 20:00,50,2,,2000,10,5,3,5,,,6,6,,,2500,4500,,,0,-1.3,1018.8,1017.9,
113,인천공항,2026-01-16 21:00,320,4,,2000,10,7,5,7,,,6,6,,,2000,4500,,,1.7,.8,1019.5,1018.6,
113,인천공항,2026-01-16 22:00,290,6,,2000,10,8,6,8,,,6,6,,,2000,4500,,,1.6,.1,1019.8,1018.9,
113,인천공항,2026-01-16 23:00,300,5,,3000,10,8,6,8,,,7,6,,,1500,4500,,,1.6,0,1020.4,1019.5,
113,인천공항,2026-01-17 00:00,310,7,,3000,10,8,6,8,,,7,6,,,1700,4500,,,1.9,-.2,1020.6,1019.7,
113,인천공항,2026-01-17 01:00,320,10,,4000,10,4,4,,,,6,,,,2500,,,,1,-1.8,1020.8,1019.9,
113,인천공항,2026-01-17 02:00,310,11,,5000,10,4,4,,,,6,,,,2500,,,,-.1,-2.5,1021.3,1020.4,
113,인천공항,2026-01-17 03:00,310,13,,5000,10,0,,,,,,,,,,,,,-.6,-2.7,1021.5,1020.7,
113,인천공항,2026-01-17 04:00,320,11,,5000,10,0,,,,,,,,,,,,,-1.5,-3.3,1021.4,1020.5,
113,인천공항,2026-01-17 05:00,320,12,,6000,10,0,,,,,,,,,,,,,-1.7,-5.9,1021.5,1020.6,
113,인천공항,2026-01-17 06:00,330,8,,7000,10,0,,,,,,,,,,,,,-2.5,-6,1022.1,1021.2,
113,인천공항,2026-01-17 07:00,310,12,,7000,10,0,,,,,,,,,,,,,-3.2,-6.1,1022.7,1021.8,
113,인천공항,2026-01-17 08:00,330,11,,7000,10,0,,,,,,,,,,,,,-3.5,-6.9,1023.6,1022.7,
113,인천공항,2026-01-17 09:00,330,8,,8000,10,0,,,,,,,,,,,,,-3.2,-7.3,1024.1,1023.2,
113,인천공항,2026-01-17 10:00,340,9,,9000,5,0,,,,,,,,,,,,,-2.5,-8.4,1024.6,1023.8,
113,인천공항,2026-01-17 11:00,50,4,,9000,5,0,,,,,,,,,,,,,-1.5,-7.5,1024.5,1023.6,
113,인천공항,2026-01-17 12:00,320,4,,10000,,0,,,,,,,,,,,,,-.3,-9.2,1023.6,1022.7,
113,인천공항,2026-01-17 13:00,340,4,,10000,,0,,,,,,,,,,,,,-.4,-8.6,1022.8,1021.9,
113,인천공항,2026-01-17 14:00,310,9,,10000,,0,,,,,,,,,,,,,0,-7.9,1022.7,1021.8,
113,인천공항,2026-01-17 15:00,310,8,,10000,,0,,,,,,,,,,,,,.3,-8.5,1022.6,1021.8,
113,인천공항,2026-01-17 16:00,310,10,,10000,,0,,,,,,,,,,,,,.3,-8.9,1022.7,1021.9,
113,인천공항,2026-01-17 17:00,310,10,,10000,,0,,,,,,,,,,,,,-.3,-9.4,1023,1022.1,
113,인천공항,2026-01-17 18:00,320,9,,10000,,0,,,,,,,,,,,,,-1.1,-8.9,1023.2,1022.3,
113,인천공항,2026-01-17 19:00,340,5,,10000,,0,,,,,,,,,,,,,-1.8,-10.3,1023,1022.1,
113,인천공항,2026-01-17 20:00,350,5,,10000,,0,,,,,,,,,,,,,-1.9,-9,1023.1,1022.2,
113,인천공항,2026-01-17 21:00,340,4,,10000,,0,,,,,,,,,,,,,-2.7,-8.3,1023.4,1022.5,
113,인천공항,2026-01-17 22:00,40,4,,10000,,0,,,,,,,,,,,,,-2.3,-7.4,1023.2,1022.3,
113,인천공항,2026-01-17 23:00,10,4,,10000,,0,,,,,,,,,,,,,-2.6,-8.7,1023.2,1022.3,
113,인천공항,2026-01-18 00:00,40,3,,10000,,0,,,,,,,,,,,,,-3.2,-8.6,1023,1022.1,
113,인천공항,2026-01-18 01:00,360,6,,10000,,0,,,,,,,,,,,,,-3,-9.2,1023.1,1022.2,
113,인천공항,2026-01-18 02:00,20,5,,10000,,0,,,,,,,,,,,,,-2.7,-9.7,1023.2,1022.4,
113,인천공항,2026-01-18 03:00,50,6,,10000,,0,,,,,,,,,,,,,-3.3,-9.4,1023.8,1022.9,
113,인천공항,2026-01-18 04:00,40,9,,10000,,3,3,,,,3,,,,7000,,,,-3.2,-9,1023.4,1022.5,
113,인천공항,2026-01-18 05:00,50,8,,10000,,5,5,,,,3,,,,7500,,,,-3.6,-8.9,1022.7,1021.8,
113,인천공항,2026-01-18 06:00,40,7,,10000,,6,6,,,,3,,,,7000,,,,-3.4,-9.1,1022.6,1021.7,
113,인천공항,2026-01-18 07:00,40,7,,10000,,7,7,,,,3,,,,9000,,,,-2.7,-8,1022.8,1021.9,
113,인천공항,2026-01-18 08:00,30,4,,10000,,7,1,7,,,6,3,,,6000,9000,,,-1.6,-9.2,1023.2,1022.3,
113,인천공항,2026-01-18 09:00,40,7,,10000,,7,7,,,,6,,,,6000,,,,-1.8,-8.9,1023.4,1022.5,
113,인천공항,2026-01-18 10:00,40,11,,10000,,7,7,,,,6,,,,6000,,,,-1.9,-8.2,1024,1023.1,
113,인천공항,2026-01-18 11:00,30,10,,10000,,7,7,,,,6,,,,6000,,,,-1.1,-8.1,1023.7,1022.8,
113,인천공항,2026-01-18 12:00,20,9,,10000,,7,7,,,,6,,,,6000,,,,-.3,-8.2,1022.7,1021.9,
113,인천공항,2026-01-18 13:00,30,10,,10000,,6,6,,,,6,,,,6000,,,,.5,-8.2,1021.6,1020.7,
113,인천공항,2026-01-18 14:00,10,10,,10000,,6,6,,,,6,,,,6000,,,,2.3,-7.8,1022,1021.1,
113,인천공항,2026-01-18 15:00,40,8,,10000,,6,6,,,,3,,,,8000,,,,1.3,-7.2,1021.1,1020.2,
113,인천공항,2026-01-18 16:00,30,10,,10000,,7,7,,,,3,,,,9000,,,,1.9,-6.5,1021.5,1020.6,
113,인천공항,2026-01-18 17:00,20,10,,10000,,7,7,,,,3,,,,8000,,,,1.8,-5.7,1022,1021.2,
113,인천공항,2026-01-18 18:00,20,6,,10000,,8,8,,,,4,,,,7000,,,,1.8,-5.5,1022.4,1021.6,
113,인천공항,2026-01-18 19:00,20,5,,10000,,8,8,,,,4,,,,7000,,,,1.8,-4.3,1022.8,1021.9,
113,인천공항,2026-01-18 20:00,320,2,,10000,,8,8,,,,4,,,,7000,,,,1.5,-3.8,1023.1,1022.2,
113,인천공항,2026-01-18 21:00,320,4,,10000,21,8,8,,,,4,,,,7000,,,,1.1,-2.5,1023.2,1022.4,0
113,인천공항,2026-01-18 22:00,360,2,,10000,60,8,1,8,,,6,4,,,4000,6500,,,1,-2.4,1023.5,1022.6,0
113,인천공항,2026-01-18 23:00,320,3,,10000,60,8,1,8,,,6,4,,,4000,6500,,,.8,-2.4,1024,1023.1,0
113,인천공항,2026-01-19 00:00,20,2,,10000,68,8,1,8,,,6,4,,,4000,6500,,,.3,-2.2,1023.8,1022.9,0
